"Market","Season","Date","Bales","Total"
"US_Average","2019/2020",2020-07-10,"Cumulative",1580495
"US_Average","2019/2020",2020-07-10,"Daily",16628
"US_Average","2019/2020",2020-07-09,"Cumulative",1563867
"US_Average","2019/2020",2020-07-09,"Daily",4015
"US_Average","2019/2020",2020-07-08,"Cumulative",1559852
"US_Average","2019/2020",2020-07-08,"Daily",6942
"US_Average","2019/2020",2020-07-07,"Cumulative",1552910
"US_Average","2019/2020",2020-07-07,"Daily",1151
"US_Average","2019/2020",2020-07-06,"Cumulative",1551759
"US_Average","2019/2020",2020-07-06,"Daily",982
"US_Average","2019/2020",2020-07-02,"Cumulative",1550777
"US_Average","2019/2020",2020-07-02,"Daily",2049
"US_Average","2019/2020",2020-07-01,"Cumulative",1548728
"US_Average","2019/2020",2020-07-01,"Daily",7965
"US_Average","2019/2020",2020-06-30,"Cumulative",1540763
"US_Average","2019/2020",2020-06-30,"Daily",279
"US_Average","2019/2020",2020-06-29,"Cumulative",1540484
"US_Average","2019/2020",2020-06-29,"Daily",2306
"US_Average","2019/2020",2020-06-26,"Cumulative",1538178
"US_Average","2019/2020",2020-06-26,"Daily",1719
"US_Average","2019/2020",2020-06-25,"Cumulative",1536459
"US_Average","2019/2020",2020-06-25,"Daily",155
"US_Average","2019/2020",2020-06-24,"Cumulative",1536304
"US_Average","2019/2020",2020-06-24,"Daily",762
"US_Average","2019/2020",2020-06-23,"Cumulative",1535542
"US_Average","2019/2020",2020-06-23,"Daily",3256
"US_Average","2019/2020",2020-06-22,"Cumulative",1532286
"US_Average","2019/2020",2020-06-22,"Daily",376
"US_Average","2019/2020",2020-06-19,"Cumulative",1531910
"US_Average","2019/2020",2020-06-19,"Daily",0
"US_Average","2019/2020",2020-06-18,"Cumulative",1531910
"US_Average","2019/2020",2020-06-18,"Daily",1366
"US_Average","2019/2020",2020-06-17,"Cumulative",1530544
"US_Average","2019/2020",2020-06-17,"Daily",4524
"US_Average","2019/2020",2020-06-16,"Cumulative",1526020
"US_Average","2019/2020",2020-06-16,"Daily",130
"US_Average","2019/2020",2020-06-15,"Cumulative",1525890
"US_Average","2019/2020",2020-06-15,"Daily",200
"US_Average","2019/2020",2020-06-12,"Cumulative",1525690
"US_Average","2019/2020",2020-06-12,"Daily",0
"US_Average","2019/2020",2020-06-11,"Cumulative",1525690
"US_Average","2019/2020",2020-06-11,"Daily",1006
"US_Average","2019/2020",2020-06-10,"Cumulative",1524684
"US_Average","2019/2020",2020-06-10,"Daily",153
"US_Average","2019/2020",2020-06-09,"Cumulative",1524531
"US_Average","2019/2020",2020-06-09,"Daily",0
"US_Average","2019/2020",2020-06-08,"Cumulative",1524531
"US_Average","2019/2020",2020-06-08,"Daily",845
"US_Average","2019/2020",2020-06-05,"Cumulative",1523686
"US_Average","2019/2020",2020-06-05,"Daily",7061
"US_Average","2019/2020",2020-06-04,"Cumulative",1516625
"US_Average","2019/2020",2020-06-04,"Daily",523
"US_Average","2019/2020",2020-06-03,"Cumulative",1516102
"US_Average","2019/2020",2020-06-03,"Daily",4983
"US_Average","2019/2020",2020-06-02,"Cumulative",1511119
"US_Average","2019/2020",2020-06-02,"Daily",9899
"US_Average","2019/2020",2020-06-01,"Cumulative",1501220
"US_Average","2019/2020",2020-06-01,"Daily",8179
"US_Average","2019/2020",2020-05-29,"Cumulative",1493041
"US_Average","2019/2020",2020-05-29,"Daily",419
"US_Average","2019/2020",2020-05-28,"Cumulative",1492622
"US_Average","2019/2020",2020-05-28,"Daily",585
"US_Average","2019/2020",2020-05-27,"Cumulative",1492037
"US_Average","2019/2020",2020-05-27,"Daily",4981
"US_Average","2019/2020",2020-05-26,"Cumulative",1487056
"US_Average","2019/2020",2020-05-26,"Daily",3676
"US_Average","2019/2020",2020-05-22,"Cumulative",1483380
"US_Average","2019/2020",2020-05-22,"Daily",4674
"US_Average","2019/2020",2020-05-21,"Cumulative",1478706
"US_Average","2019/2020",2020-05-21,"Daily",273
"US_Average","2019/2020",2020-05-20,"Cumulative",1478433
"US_Average","2019/2020",2020-05-20,"Daily",2384
"US_Average","2019/2020",2020-05-19,"Cumulative",1476049
"US_Average","2019/2020",2020-05-19,"Daily",2451
"US_Average","2019/2020",2020-05-18,"Cumulative",1473598
"US_Average","2019/2020",2020-05-18,"Daily",732
"US_Average","2019/2020",2020-05-15,"Cumulative",1472866
"US_Average","2019/2020",2020-05-15,"Daily",1472
"US_Average","2019/2020",2020-05-14,"Cumulative",1471394
"US_Average","2019/2020",2020-05-14,"Daily",4102
"US_Average","2019/2020",2020-05-13,"Cumulative",1467292
"US_Average","2019/2020",2020-05-13,"Daily",4293
"US_Average","2019/2020",2020-05-12,"Cumulative",1462999
"US_Average","2019/2020",2020-05-12,"Daily",2264
"US_Average","2019/2020",2020-05-11,"Cumulative",1460735
"US_Average","2019/2020",2020-05-11,"Daily",1298
"US_Average","2019/2020",2020-05-08,"Cumulative",1459437
"US_Average","2019/2020",2020-05-08,"Daily",10022
"US_Average","2019/2020",2020-05-07,"Cumulative",1449415
"US_Average","2019/2020",2020-05-07,"Daily",419
"US_Average","2019/2020",2020-05-06,"Cumulative",1448996
"US_Average","2019/2020",2020-05-06,"Daily",1866
"US_Average","2019/2020",2020-05-05,"Cumulative",1447130
"US_Average","2019/2020",2020-05-05,"Daily",1714
"US_Average","2019/2020",2020-04-30,"Cumulative",1445416
"US_Average","2019/2020",2020-04-30,"Daily",4006
"US_Average","2019/2020",2020-04-29,"Cumulative",1441410
"US_Average","2019/2020",2020-04-29,"Daily",7796
"US_Average","2019/2020",2020-04-28,"Cumulative",1433614
"US_Average","2019/2020",2020-04-28,"Daily",12119
"US_Average","2019/2020",2020-04-27,"Cumulative",1421495
"US_Average","2019/2020",2020-04-27,"Daily",667
"US_Average","2019/2020",2020-04-24,"Cumulative",1420828
"US_Average","2019/2020",2020-04-24,"Daily",0
"US_Average","2019/2020",2020-04-23,"Cumulative",1420828
"US_Average","2019/2020",2020-04-23,"Daily",1594
"US_Average","2019/2020",2020-04-22,"Cumulative",1419234
"US_Average","2019/2020",2020-04-22,"Daily",7390
"US_Average","2019/2020",2020-04-21,"Cumulative",1411844
"US_Average","2019/2020",2020-04-21,"Daily",559
"US_Average","2019/2020",2020-04-20,"Cumulative",1411285
"US_Average","2019/2020",2020-04-20,"Daily",557
"US_Average","2019/2020",2020-04-17,"Cumulative",1410728
"US_Average","2019/2020",2020-04-17,"Daily",8359
"US_Average","2019/2020",2020-04-16,"Cumulative",1402369
"US_Average","2019/2020",2020-04-16,"Daily",0
"US_Average","2019/2020",2020-04-15,"Cumulative",1402369
"US_Average","2019/2020",2020-04-15,"Daily",3218
"US_Average","2019/2020",2020-04-14,"Cumulative",1399151
"US_Average","2019/2020",2020-04-14,"Daily",7069
"US_Average","2019/2020",2020-04-13,"Cumulative",1392082
"US_Average","2019/2020",2020-04-13,"Daily",12411
"US_Average","2019/2020",2020-04-09,"Cumulative",1379671
"US_Average","2019/2020",2020-04-09,"Daily",3666
"US_Average","2019/2020",2020-04-08,"Cumulative",1376005
"US_Average","2019/2020",2020-04-08,"Daily",1364
"US_Average","2019/2020",2020-04-07,"Cumulative",1374641
"US_Average","2019/2020",2020-04-07,"Daily",550
"US_Average","2019/2020",2020-04-06,"Cumulative",1374091
"US_Average","2019/2020",2020-04-06,"Daily",2334
"US_Average","2019/2020",2020-04-03,"Cumulative",1371757
"US_Average","2019/2020",2020-04-03,"Daily",689
"US_Average","2019/2020",2020-04-02,"Cumulative",1371068
"US_Average","2019/2020",2020-04-02,"Daily",0
"US_Average","2019/2020",2020-04-01,"Cumulative",1371068
"US_Average","2019/2020",2020-04-01,"Daily",73
"US_Average","2019/2020",2020-03-31,"Cumulative",1370995
"US_Average","2019/2020",2020-03-31,"Daily",1092
"US_Average","2019/2020",2020-03-30,"Cumulative",1369903
"US_Average","2019/2020",2020-03-30,"Daily",607
"US_Average","2019/2020",2020-03-27,"Cumulative",1369296
"US_Average","2019/2020",2020-03-27,"Daily",7
"US_Average","2019/2020",2020-03-26,"Cumulative",1369289
"US_Average","2019/2020",2020-03-26,"Daily",0
"US_Average","2019/2020",2020-03-25,"Cumulative",1369289
"US_Average","2019/2020",2020-03-25,"Daily",163
"US_Average","2019/2020",2020-03-24,"Cumulative",1369126
"US_Average","2019/2020",2020-03-24,"Daily",0
"US_Average","2019/2020",2020-03-23,"Cumulative",1369126
"US_Average","2019/2020",2020-03-23,"Daily",135
"US_Average","2019/2020",2020-03-20,"Cumulative",1368991
"US_Average","2019/2020",2020-03-20,"Daily",0
"US_Average","2019/2020",2020-03-19,"Cumulative",1368991
"US_Average","2019/2020",2020-03-19,"Daily",43
"US_Average","2019/2020",2020-03-18,"Cumulative",1368948
"US_Average","2019/2020",2020-03-18,"Daily",3821
"US_Average","2019/2020",2020-03-17,"Cumulative",1365127
"US_Average","2019/2020",2020-03-17,"Daily",5612
"US_Average","2019/2020",2020-03-16,"Cumulative",1359515
"US_Average","2019/2020",2020-03-16,"Daily",6062
"US_Average","2019/2020",2020-03-13,"Cumulative",1353453
"US_Average","2019/2020",2020-03-13,"Daily",3055
"US_Average","2019/2020",2020-03-12,"Cumulative",1350398
"US_Average","2019/2020",2020-03-12,"Daily",6031
"US_Average","2019/2020",2020-03-11,"Cumulative",1344367
"US_Average","2019/2020",2020-03-11,"Daily",5524
"US_Average","2019/2020",2020-03-10,"Cumulative",1338843
"US_Average","2019/2020",2020-03-10,"Daily",443
"US_Average","2019/2020",2020-03-09,"Cumulative",1338400
"US_Average","2019/2020",2020-03-09,"Daily",2568
"US_Average","2019/2020",2020-03-06,"Cumulative",1335832
"US_Average","2019/2020",2020-03-06,"Daily",2723
"US_Average","2019/2020",2020-03-05,"Cumulative",1333109
"US_Average","2019/2020",2020-03-05,"Daily",6223
"US_Average","2019/2020",2020-03-04,"Cumulative",1326886
"US_Average","2019/2020",2020-03-04,"Daily",961
"US_Average","2019/2020",2020-03-03,"Cumulative",1325925
"US_Average","2019/2020",2020-03-03,"Daily",953
"US_Average","2019/2020",2020-03-02,"Cumulative",1324972
"US_Average","2019/2020",2020-03-02,"Daily",2339
"US_Average","2019/2020",2020-02-28,"Cumulative",1322633
"US_Average","2019/2020",2020-02-28,"Daily",2688
"US_Average","2019/2020",2020-02-27,"Cumulative",1319945
"US_Average","2019/2020",2020-02-27,"Daily",2386
"US_Average","2019/2020",2020-02-26,"Cumulative",1317559
"US_Average","2019/2020",2020-02-26,"Daily",3731
"US_Average","2019/2020",2020-02-25,"Cumulative",1313828
"US_Average","2019/2020",2020-02-25,"Daily",4590
"US_Average","2019/2020",2020-02-24,"Cumulative",1309238
"US_Average","2019/2020",2020-02-24,"Daily",5560
"US_Average","2019/2020",2020-02-21,"Cumulative",1303678
"US_Average","2019/2020",2020-02-21,"Daily",5412
"US_Average","2019/2020",2020-02-20,"Cumulative",1298266
"US_Average","2019/2020",2020-02-20,"Daily",12498
"US_Average","2019/2020",2020-02-19,"Cumulative",1285768
"US_Average","2019/2020",2020-02-19,"Daily",8581
"US_Average","2019/2020",2020-02-18,"Cumulative",1277187
"US_Average","2019/2020",2020-02-18,"Daily",8265
"US_Average","2019/2020",2020-02-14,"Cumulative",1268922
"US_Average","2019/2020",2020-02-14,"Daily",2379
"US_Average","2019/2020",2020-02-13,"Cumulative",1266543
"US_Average","2019/2020",2020-02-13,"Daily",4966
"US_Average","2019/2020",2020-02-12,"Cumulative",1261577
"US_Average","2019/2020",2020-02-12,"Daily",10482
"US_Average","2019/2020",2020-02-11,"Cumulative",1251095
"US_Average","2019/2020",2020-02-11,"Daily",7068
"US_Average","2019/2020",2020-02-10,"Cumulative",1244027
"US_Average","2019/2020",2020-02-10,"Daily",7160
"US_Average","2019/2020",2020-02-07,"Cumulative",1236867
"US_Average","2019/2020",2020-02-07,"Daily",2953
"US_Average","2019/2020",2020-02-06,"Cumulative",1233914
"US_Average","2019/2020",2020-02-06,"Daily",6749
"US_Average","2019/2020",2020-02-05,"Cumulative",1227165
"US_Average","2019/2020",2020-02-05,"Daily",3658
"US_Average","2019/2020",2020-02-04,"Cumulative",1223507
"US_Average","2019/2020",2020-02-04,"Daily",5077
"US_Average","2019/2020",2020-02-03,"Cumulative",1218430
"US_Average","2019/2020",2020-02-03,"Daily",3464
"US_Average","2019/2020",2020-01-31,"Cumulative",1214966
"US_Average","2019/2020",2020-01-31,"Daily",3357
"US_Average","2019/2020",2020-01-30,"Cumulative",1211609
"US_Average","2019/2020",2020-01-30,"Daily",6943
"US_Average","2019/2020",2020-01-29,"Cumulative",1204666
"US_Average","2019/2020",2020-01-29,"Daily",22264
"US_Average","2019/2020",2020-01-28,"Cumulative",1182402
"US_Average","2019/2020",2020-01-28,"Daily",10655
"US_Average","2019/2020",2020-01-27,"Cumulative",1171747
"US_Average","2019/2020",2020-01-27,"Daily",4570
"US_Average","2019/2020",2020-01-24,"Cumulative",1167177
"US_Average","2019/2020",2020-01-24,"Daily",17707
"US_Average","2019/2020",2020-01-23,"Cumulative",1149470
"US_Average","2019/2020",2020-01-23,"Daily",1362
"US_Average","2019/2020",2020-01-22,"Cumulative",1148108
"US_Average","2019/2020",2020-01-22,"Daily",14301
"US_Average","2019/2020",2020-01-21,"Cumulative",1133807
"US_Average","2019/2020",2020-01-21,"Daily",17786
"US_Average","2019/2020",2020-01-17,"Cumulative",1116021
"US_Average","2019/2020",2020-01-17,"Daily",16269
"US_Average","2019/2020",2020-01-16,"Cumulative",1099752
"US_Average","2019/2020",2020-01-16,"Daily",11776
"US_Average","2019/2020",2020-01-15,"Cumulative",1087976
"US_Average","2019/2020",2020-01-15,"Daily",15512
"US_Average","2019/2020",2020-01-14,"Cumulative",1072464
"US_Average","2019/2020",2020-01-14,"Daily",19940
"US_Average","2019/2020",2020-01-13,"Cumulative",1052524
"US_Average","2019/2020",2020-01-13,"Daily",45712
"US_Average","2019/2020",2020-01-10,"Cumulative",1006812
"US_Average","2019/2020",2020-01-10,"Daily",33368
"US_Average","2019/2020",2020-01-09,"Cumulative",973444
"US_Average","2019/2020",2020-01-09,"Daily",28522
"US_Average","2019/2020",2020-01-08,"Cumulative",944922
"US_Average","2019/2020",2020-01-08,"Daily",12533
"US_Average","2019/2020",2020-01-07,"Cumulative",932389
"US_Average","2019/2020",2020-01-07,"Daily",19002
"US_Average","2019/2020",2020-01-06,"Cumulative",913387
"US_Average","2019/2020",2020-01-06,"Daily",28172
"US_Average","2019/2020",2020-01-03,"Cumulative",885215
"US_Average","2019/2020",2020-01-03,"Daily",11893
"US_Average","2019/2020",2020-01-02,"Cumulative",873322
"US_Average","2019/2020",2020-01-02,"Daily",8422
"US_Average","2019/2020",2019-12-31,"Cumulative",864900
"US_Average","2019/2020",2019-12-31,"Daily",21425
"US_Average","2019/2020",2019-12-30,"Cumulative",843475
"US_Average","2019/2020",2019-12-30,"Daily",30018
"US_Average","2019/2020",2019-12-27,"Cumulative",813457
"US_Average","2019/2020",2019-12-27,"Daily",15693
"US_Average","2019/2020",2019-12-26,"Cumulative",797764
"US_Average","2019/2020",2019-12-26,"Daily",23159
"US_Average","2019/2020",2019-12-24,"Cumulative",774605
"US_Average","2019/2020",2019-12-24,"Daily",2422
"US_Average","2019/2020",2019-12-23,"Cumulative",772183
"US_Average","2019/2020",2019-12-23,"Daily",27847
"US_Average","2019/2020",2019-12-20,"Cumulative",744336
"US_Average","2019/2020",2019-12-20,"Daily",38047
"US_Average","2019/2020",2019-12-19,"Cumulative",706289
"US_Average","2019/2020",2019-12-19,"Daily",33581
"US_Average","2019/2020",2019-12-18,"Cumulative",672708
"US_Average","2019/2020",2019-12-18,"Daily",14031
"US_Average","2019/2020",2019-12-17,"Cumulative",658677
"US_Average","2019/2020",2019-12-17,"Daily",12906
"US_Average","2019/2020",2019-12-16,"Cumulative",645771
"US_Average","2019/2020",2019-12-16,"Daily",10356
"US_Average","2019/2020",2019-12-13,"Cumulative",635415
"US_Average","2019/2020",2019-12-13,"Daily",38377
"US_Average","2019/2020",2019-12-12,"Cumulative",597038
"US_Average","2019/2020",2019-12-12,"Daily",47630
"US_Average","2019/2020",2019-12-11,"Cumulative",549408
"US_Average","2019/2020",2019-12-11,"Daily",30291
"US_Average","2019/2020",2019-12-10,"Cumulative",519117
"US_Average","2019/2020",2019-12-10,"Daily",17507
"US_Average","2019/2020",2019-12-09,"Cumulative",501610
"US_Average","2019/2020",2019-12-09,"Daily",20087
"US_Average","2019/2020",2019-12-06,"Cumulative",481523
"US_Average","2019/2020",2019-12-06,"Daily",25746
"US_Average","2019/2020",2019-12-05,"Cumulative",455777
"US_Average","2019/2020",2019-12-05,"Daily",22139
"US_Average","2019/2020",2019-12-04,"Cumulative",433638
"US_Average","2019/2020",2019-12-04,"Daily",11919
"US_Average","2019/2020",2019-12-03,"Cumulative",421719
"US_Average","2019/2020",2019-12-03,"Daily",8487
"US_Average","2019/2020",2019-12-02,"Cumulative",413232
"US_Average","2019/2020",2019-12-02,"Daily",4031
"US_Average","2019/2020",2019-11-29,"Cumulative",409201
"US_Average","2019/2020",2019-11-29,"Daily",7104
"US_Average","2019/2020",2019-11-27,"Cumulative",402097
"US_Average","2019/2020",2019-11-27,"Daily",60897
"US_Average","2019/2020",2019-11-26,"Cumulative",341200
"US_Average","2019/2020",2019-11-26,"Daily",20158
"US_Average","2019/2020",2019-11-25,"Cumulative",321042
"US_Average","2019/2020",2019-11-25,"Daily",11416
"US_Average","2019/2020",2019-11-22,"Cumulative",309626
"US_Average","2019/2020",2019-11-22,"Daily",7124
"US_Average","2019/2020",2019-11-21,"Cumulative",302502
"US_Average","2019/2020",2019-11-21,"Daily",8168
"US_Average","2019/2020",2019-11-20,"Cumulative",294334
"US_Average","2019/2020",2019-11-20,"Daily",4263
"US_Average","2019/2020",2019-11-19,"Cumulative",290071
"US_Average","2019/2020",2019-11-19,"Daily",6838
"US_Average","2019/2020",2019-11-18,"Cumulative",283233
"US_Average","2019/2020",2019-11-18,"Daily",7971
"US_Average","2019/2020",2019-11-15,"Cumulative",275262
"US_Average","2019/2020",2019-11-15,"Daily",8996
"US_Average","2019/2020",2019-11-14,"Cumulative",266266
"US_Average","2019/2020",2019-11-14,"Daily",6115
"US_Average","2019/2020",2019-11-13,"Cumulative",260151
"US_Average","2019/2020",2019-11-13,"Daily",12460
"US_Average","2019/2020",2019-11-12,"Cumulative",247691
"US_Average","2019/2020",2019-11-12,"Daily",9174
"US_Average","2019/2020",2019-11-11,"Cumulative",238517
"US_Average","2019/2020",2019-11-11,"Daily",698
"US_Average","2019/2020",2019-11-08,"Cumulative",237819
"US_Average","2019/2020",2019-11-08,"Daily",5622
"US_Average","2019/2020",2019-11-07,"Cumulative",232197
"US_Average","2019/2020",2019-11-07,"Daily",7000
"US_Average","2019/2020",2019-11-06,"Cumulative",225197
"US_Average","2019/2020",2019-11-06,"Daily",6166
"US_Average","2019/2020",2019-11-05,"Cumulative",219031
"US_Average","2019/2020",2019-11-05,"Daily",6213
"US_Average","2019/2020",2019-11-04,"Cumulative",212818
"US_Average","2019/2020",2019-11-04,"Daily",1914
"US_Average","2019/2020",2019-11-01,"Cumulative",210904
"US_Average","2019/2020",2019-11-01,"Daily",968
"US_Average","2019/2020",2019-10-31,"Cumulative",209936
"US_Average","2019/2020",2019-10-31,"Daily",3969
"US_Average","2019/2020",2019-10-30,"Cumulative",205967
"US_Average","2019/2020",2019-10-30,"Daily",4823
"US_Average","2019/2020",2019-10-29,"Cumulative",201144
"US_Average","2019/2020",2019-10-29,"Daily",7778
"US_Average","2019/2020",2019-10-28,"Cumulative",193366
"US_Average","2019/2020",2019-10-28,"Daily",4488
"US_Average","2019/2020",2019-10-25,"Cumulative",188878
"US_Average","2019/2020",2019-10-25,"Daily",6028
"US_Average","2019/2020",2019-10-24,"Cumulative",182850
"US_Average","2019/2020",2019-10-24,"Daily",6799
"US_Average","2019/2020",2019-10-23,"Cumulative",176051
"US_Average","2019/2020",2019-10-23,"Daily",9612
"US_Average","2019/2020",2019-10-22,"Cumulative",166439
"US_Average","2019/2020",2019-10-22,"Daily",3822
